------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0413 2900 B80D 0B
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 196
time diff [logger-smartphone](sec), -1
lat, 36.618239
long, -121.895870
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2024-05-03 17:13:23,12.6
2024-05-03 17:13:43,12.5
2024-05-03 17:14:03,12.4
2024-05-03 17:14:23,12.3
2024-05-03 17:14:43,12.2
2024-05-03 17:15:03,12.2
2024-05-03 17:15:23,12.1
2024-05-03 17:15:43,12.2
2024-05-03 17:16:03,12.2
2024-05-03 17:16:23,12.4
2024-05-03 17:16:43,12.8
2024-05-03 17:17:03,13.0
2024-05-03 17:17:23,13.2
2024-05-03 17:17:43,13.4
2024-05-03 17:18:03,13.5
2024-05-03 17:18:23,13.6
2024-05-03 17:18:43,13.6
2024-05-03 17:19:03,13.7
2024-05-03 17:19:23,13.8
2024-05-03 17:19:43,13.8
2024-05-03 17:20:03,13.9
2024-05-03 17:20:23,13.9
2024-05-03 17:20:43,13.9
2024-05-03 17:21:03,14.0
2024-05-03 17:21:23,13.9
2024-05-03 17:21:43,14.0
2024-05-03 17:22:03,14.0
2024-05-03 17:22:23,14.0
2024-05-03 17:22:43,14.1
2024-05-03 17:23:03,14.1
2024-05-03 17:23:23,14.2
2024-05-03 17:23:43,14.2
2024-05-03 17:24:03,14.3
2024-05-03 17:24:23,14.3
2024-05-03 17:24:43,14.3
2024-05-03 17:25:03,14.3
2024-05-03 17:25:23,14.2
2024-05-03 17:25:43,14.3
2024-05-03 17:26:03,14.3
2024-05-03 17:26:23,14.5
2024-05-03 17:26:43,14.6
2024-05-03 17:27:03,14.7
2024-05-03 17:27:23,NA
2024-05-03 17:27:43,15.4
2024-05-03 17:28:03,15.5
