------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0419 6F00 263B 02
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 245
time diff [logger-smartphone](sec), -2
lat, 36.618541
long, -121.895976
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2024-05-03 17:04:17,10.9
2024-05-03 17:04:37,10.9
2024-05-03 17:04:57,10.9
2024-05-03 17:05:17,10.9
2024-05-03 17:05:37,10.9
2024-05-03 17:05:57,10.9
2024-05-03 17:06:17,10.9
2024-05-03 17:06:37,10.9
2024-05-03 17:06:57,10.9
2024-05-03 17:07:17,10.9
2024-05-03 17:07:37,10.9
2024-05-03 17:07:57,10.8
2024-05-03 17:08:17,10.9
2024-05-03 17:08:37,10.9
2024-05-03 17:08:57,10.8
2024-05-03 17:09:17,10.8
2024-05-03 17:09:37,10.8
2024-05-03 17:09:57,10.8
2024-05-03 17:10:17,10.8
2024-05-03 17:10:37,10.8
2024-05-03 17:10:57,10.8
2024-05-03 17:11:17,10.8
2024-05-03 17:11:37,10.7
2024-05-03 17:11:57,10.8
2024-05-03 17:12:17,10.8
2024-05-03 17:12:37,10.8
2024-05-03 17:12:57,10.7
2024-05-03 17:13:17,10.8
2024-05-03 17:13:37,10.7
2024-05-03 17:13:57,10.7
2024-05-03 17:14:17,10.7
2024-05-03 17:14:37,10.8
2024-05-03 17:14:57,10.7
2024-05-03 17:15:17,10.8
2024-05-03 17:15:37,10.7
2024-05-03 17:15:57,10.7
2024-05-03 17:16:17,10.8
2024-05-03 17:16:37,11.4
2024-05-03 17:16:57,11.7
2024-05-03 17:17:17,11.9
2024-05-03 17:17:37,12.2
2024-05-03 17:17:57,12.5
2024-05-03 17:18:17,12.7
2024-05-03 17:18:37,12.8
2024-05-03 17:18:57,13.1
2024-05-03 17:19:17,13.3
2024-05-03 17:19:37,13.4
2024-05-03 17:19:57,13.5
2024-05-03 17:20:17,13.7
2024-05-03 17:20:37,13.8
2024-05-03 17:20:57,13.8
2024-05-03 17:21:17,13.9
2024-05-03 17:21:37,14.0
2024-05-03 17:21:57,14.1
2024-05-03 17:22:17,14.2
2024-05-03 17:22:37,14.2
2024-05-03 17:22:57,14.3
2024-05-03 17:23:17,14.4
2024-05-03 17:23:37,14.5
2024-05-03 17:23:57,14.6
2024-05-03 17:24:17,14.7
2024-05-03 17:24:37,14.8
2024-05-03 17:24:57,14.7
