------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0481 A700 CA1E 05
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 200
time diff [logger-smartphone](sec), -1
lat, 36.618179
long, -121.895933
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2024-05-03 16:44:44,11.8
2024-05-03 16:45:04,11.9
2024-05-03 16:45:24,11.9
2024-05-03 16:45:44,11.9
2024-05-03 16:46:04,11.9
2024-05-03 16:46:24,11.9
2024-05-03 16:46:44,11.9
2024-05-03 16:47:04,11.9
2024-05-03 16:47:24,11.9
2024-05-03 16:47:44,11.8
2024-05-03 16:48:04,11.8
2024-05-03 16:48:24,11.8
2024-05-03 16:48:44,11.7
2024-05-03 16:49:04,11.7
2024-05-03 16:49:24,11.7
2024-05-03 16:49:44,11.8
2024-05-03 16:50:04,11.8
2024-05-03 16:50:24,11.8
2024-05-03 16:50:44,11.9
2024-05-03 16:51:04,11.9
2024-05-03 16:51:24,11.8
2024-05-03 16:51:44,11.8
2024-05-03 16:52:04,11.8
2024-05-03 16:52:24,11.8
2024-05-03 16:52:44,11.9
2024-05-03 16:53:04,11.9
2024-05-03 16:53:24,11.9
2024-05-03 16:53:44,11.9
2024-05-03 16:54:04,11.8
2024-05-03 16:54:24,11.9
2024-05-03 16:54:44,11.9
2024-05-03 16:55:04,11.9
2024-05-03 16:55:24,11.9
2024-05-03 16:55:44,11.9
2024-05-03 16:56:04,11.9
2024-05-03 16:56:24,11.8
2024-05-03 16:56:44,11.8
2024-05-03 16:57:04,11.7
2024-05-03 16:57:24,11.8
2024-05-03 16:57:44,11.7
2024-05-03 16:58:04,11.8
2024-05-03 16:58:24,11.7
2024-05-03 16:58:44,11.7
2024-05-03 16:59:04,11.6
2024-05-03 16:59:24,11.6
2024-05-03 16:59:44,11.6
2024-05-03 17:00:04,11.6
2024-05-03 17:00:24,11.6
2024-05-03 17:00:44,11.6
2024-05-03 17:01:04,11.6
2024-05-03 17:01:24,11.7
2024-05-03 17:01:44,11.7
2024-05-03 17:02:04,11.7
2024-05-03 17:02:24,11.8
2024-05-03 17:02:44,11.8
2024-05-03 17:03:04,11.8
2024-05-03 17:03:24,11.9
2024-05-03 17:03:44,11.9
2024-05-03 17:04:04,11.8
2024-05-03 17:04:24,11.9
2024-05-03 17:04:44,11.9
2024-05-03 17:05:04,11.8
2024-05-03 17:05:24,11.9
2024-05-03 17:05:44,11.8
2024-05-03 17:06:04,11.9
2024-05-03 17:06:24,11.8
2024-05-03 17:06:44,11.8
2024-05-03 17:07:04,11.8
2024-05-03 17:07:24,11.8
2024-05-03 17:07:44,11.8
2024-05-03 17:08:04,11.7
2024-05-03 17:08:24,11.7
2024-05-03 17:08:44,11.7
2024-05-03 17:09:04,11.7
2024-05-03 17:09:24,11.7
2024-05-03 17:09:44,11.7
2024-05-03 17:10:04,11.8
2024-05-03 17:10:24,11.8
2024-05-03 17:10:44,11.8
2024-05-03 17:11:04,11.7
2024-05-03 17:11:24,11.7
2024-05-03 17:11:44,11.7
2024-05-03 17:12:04,11.7
2024-05-03 17:12:24,11.8
2024-05-03 17:12:44,11.8
2024-05-03 17:13:04,11.8
