------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0431 8200 F135 0A
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 236
time diff [logger-smartphone](sec), -22
lat, 36.618299
long, -121.896132
accuracy (m), 4.9
------------------------------,--------------------
time,temp
2024-05-03 17:05:04,11.0
2024-05-03 17:05:24,11.0
2024-05-03 17:05:44,11.0
2024-05-03 17:06:04,11.0
2024-05-03 17:06:24,11.0
2024-05-03 17:06:44,10.9
2024-05-03 17:07:04,11.0
2024-05-03 17:07:24,10.9
2024-05-03 17:07:44,10.9
2024-05-03 17:08:04,10.9
2024-05-03 17:08:24,10.9
2024-05-03 17:08:44,10.9
2024-05-03 17:09:04,10.9
2024-05-03 17:09:24,10.9
2024-05-03 17:09:44,11.0
2024-05-03 17:10:04,10.9
2024-05-03 17:10:24,10.9
2024-05-03 17:10:44,10.9
2024-05-03 17:11:04,10.9
2024-05-03 17:11:24,10.9
2024-05-03 17:11:44,10.9
2024-05-03 17:12:04,10.9
2024-05-03 17:12:24,10.9
2024-05-03 17:12:44,10.9
2024-05-03 17:13:04,10.8
2024-05-03 17:13:24,10.8
2024-05-03 17:13:44,10.8
2024-05-03 17:14:04,10.8
2024-05-03 17:14:24,10.8
2024-05-03 17:14:44,10.8
2024-05-03 17:15:04,10.8
2024-05-03 17:15:24,10.8
2024-05-03 17:15:44,10.7
2024-05-03 17:16:04,10.7
2024-05-03 17:16:24,10.7
2024-05-03 17:16:44,11.1
2024-05-03 17:17:04,11.5
2024-05-03 17:17:24,11.9
2024-05-03 17:17:44,12.1
2024-05-03 17:18:04,12.5
2024-05-03 17:18:24,12.7
2024-05-03 17:18:44,12.9
2024-05-03 17:19:04,13.1
2024-05-03 17:19:24,13.3
2024-05-03 17:19:44,13.4
2024-05-03 17:20:04,13.5
2024-05-03 17:20:24,13.6
2024-05-03 17:20:44,13.8
2024-05-03 17:21:04,13.9
2024-05-03 17:21:24,14.0
2024-05-03 17:21:44,14.0
2024-05-03 17:22:04,14.1
2024-05-03 17:22:24,14.2
2024-05-03 17:22:44,14.2
2024-05-03 17:23:04,14.4
2024-05-03 17:23:24,14.4
2024-05-03 17:23:44,14.5
2024-05-03 17:24:04,14.7
2024-05-03 17:24:24,14.7
2024-05-03 17:24:44,14.8
2024-05-03 17:25:04,14.7
2024-05-03 17:25:24,14.8
2024-05-03 17:25:44,14.8
2024-05-03 17:26:04,14.8
2024-05-03 17:26:24,14.9
2024-05-03 17:26:44,14.8
2024-05-03 17:27:04,14.8
2024-05-03 17:27:24,14.8
2024-05-03 17:27:44,14.8
2024-05-03 17:28:04,14.8
2024-05-03 17:28:24,14.8
2024-05-03 17:28:44,14.8
2024-05-03 17:29:04,14.9
2024-05-03 17:29:24,14.9
2024-05-03 17:29:44,14.9
2024-05-03 17:30:04,14.9
2024-05-03 17:30:24,14.9
2024-05-03 17:30:44,15.0
2024-05-03 17:31:04,15.1
2024-05-03 17:31:24,15.1
2024-05-03 17:31:44,15.0
2024-05-03 17:32:04,NA
2024-05-03 17:32:24,NA
2024-05-03 17:32:44,NA
2024-05-03 17:33:04,NA
