------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 049A 2500 9F39 0B
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 189
time diff [logger-smartphone](sec), -1
lat, 36.618184
long, -121.895900
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2024-05-03 17:14:02,13.9
2024-05-03 17:14:22,13.9
2024-05-03 17:14:42,13.8
2024-05-03 17:15:02,13.7
2024-05-03 17:15:22,13.7
2024-05-03 17:15:42,13.6
2024-05-03 17:16:02,13.6
2024-05-03 17:16:22,13.6
2024-05-03 17:16:42,13.7
2024-05-03 17:17:02,13.7
2024-05-03 17:17:22,13.8
2024-05-03 17:17:42,13.9
2024-05-03 17:18:02,13.9
2024-05-03 17:18:22,14.0
2024-05-03 17:18:42,14.0
2024-05-03 17:19:02,14.1
2024-05-03 17:19:22,14.1
2024-05-03 17:19:42,14.1
2024-05-03 17:20:02,14.1
2024-05-03 17:20:22,14.1
2024-05-03 17:20:42,14.1
2024-05-03 17:21:02,14.1
2024-05-03 17:21:22,14.1
2024-05-03 17:21:42,14.1
2024-05-03 17:22:02,14.2
2024-05-03 17:22:22,14.2
2024-05-03 17:22:42,14.2
2024-05-03 17:23:02,14.2
2024-05-03 17:23:22,14.3
2024-05-03 17:23:42,14.3
2024-05-03 17:24:02,14.4
2024-05-03 17:24:22,14.4
2024-05-03 17:24:42,14.4
2024-05-03 17:25:02,14.5
2024-05-03 17:25:22,14.6
2024-05-03 17:25:42,14.7
2024-05-03 17:26:02,14.7
2024-05-03 17:26:22,14.7
