------------------------------,--------------------
2024-05-03 16:47:00,14.2
2024-05-03 16:47:20,14.2
2024-05-03 16:47:40,14.1
2024-05-03 16:48:00,14.2
2024-05-03 16:48:20,14.1
2024-05-03 16:48:40,14.1
2024-05-03 16:49:00,14.2
2024-05-03 16:49:20,14.1
2024-05-03 16:49:40,14.2
2024-05-03 16:50:00,14.2
2024-05-03 16:50:20,14.2
2024-05-03 16:50:40,14.2
2024-05-03 16:51:00,14.2
2024-05-03 16:51:20,14.2
2024-05-03 16:51:40,14.2
2024-05-03 16:52:00,14.3
2024-05-03 16:52:20,14.2
2024-05-03 16:52:40,14.3
2024-05-03 16:53:00,14.3
2024-05-03 16:53:20,14.3
2024-05-03 16:53:40,14.3
2024-05-03 16:54:00,14.3
2024-05-03 16:54:20,14.3
2024-05-03 16:54:40,14.3
2024-05-03 16:55:00,14.3
2024-05-03 16:55:20,14.3
2024-05-03 16:55:40,14.4
2024-05-03 16:56:00,14.4
2024-05-03 16:56:20,14.3
2024-05-03 16:56:40,14.4
2024-05-03 16:57:00,14.2
2024-05-03 16:57:20,14.3
2024-05-03 16:57:40,14.2
2024-05-03 16:58:00,14.2
2024-05-03 16:58:20,14.2
2024-05-03 16:58:40,14.2
2024-05-03 16:59:00,14.2
2024-05-03 16:59:20,14.2
2024-05-03 16:59:40,14.2
2024-05-03 17:00:00,14.1
2024-05-03 17:00:20,14.2
2024-05-03 17:00:40,14.2
2024-05-03 17:01:00,14.1
2024-05-03 17:01:20,14.2
2024-05-03 17:01:40,14.1
2024-05-03 17:02:00,14.2
2024-05-03 17:02:20,14.2
2024-05-03 17:02:40,14.2
2024-05-03 17:03:00,14.2
2024-05-03 17:03:20,14.2
2024-05-03 17:03:40,14.2
2024-05-03 17:04:00,14.2
2024-05-03 17:04:20,14.2
2024-05-03 17:04:40,14.2
2024-05-03 17:05:00,14.2
2024-05-03 17:05:20,14.1
2024-05-03 17:05:40,14.1
2024-05-03 17:06:00,14.1
2024-05-03 17:06:20,14.2
2024-05-03 17:06:40,14.1
2024-05-03 17:07:00,14.1
2024-05-03 17:07:20,14.1
2024-05-03 17:07:40,14.2
2024-05-03 17:08:00,14.1
2024-05-03 17:08:20,14.1
2024-05-03 17:08:40,14.2
2024-05-03 17:09:00,14.2
2024-05-03 17:09:20,14.2
2024-05-03 17:09:40,14.1
2024-05-03 17:10:00,14.1
2024-05-03 17:10:20,14.2
2024-05-03 17:10:40,14.2
2024-05-03 17:11:00,14.2
2024-05-03 17:11:20,14.1
2024-05-03 17:11:40,14.1
2024-05-03 17:12:00,14.2
2024-05-03 17:12:20,14.1
2024-05-03 17:12:40,14.1
2024-05-03 17:13:00,14.1
2024-05-03 17:13:20,14.1
2024-05-03 17:13:40,14.1
2024-05-03 17:14:00,14.1
2024-05-03 17:14:20,14.1
2024-05-03 17:14:40,14.1
2024-05-03 17:15:00,14.1
2024-05-03 17:15:20,14.1
2024-05-03 17:15:40,14.1
2024-05-03 17:16:00,14.1
2024-05-03 17:16:20,14.1
2024-05-03 17:16:40,14.0
2024-05-03 17:17:00,13.9
2024-05-03 17:17:20,13.9
2024-05-03 17:17:40,13.9
2024-05-03 17:18:00,13.9
2024-05-03 17:18:20,13.9
2024-05-03 17:18:40,13.8
2024-05-03 17:19:00,13.9
2024-05-03 17:19:20,13.8
2024-05-03 17:19:40,13.8
2024-05-03 17:20:00,13.8
2024-05-03 17:20:20,13.9
2024-05-03 17:20:40,13.8
2024-05-03 17:21:00,13.9
2024-05-03 17:21:20,14.0
2024-05-03 17:21:40,14.1
2024-05-03 17:22:00,NA
2024-05-03 17:22:20,14.8
2024-05-03 17:22:40,NA
2024-05-03 17:23:00,NA
