------------------------------,--------------------
2021-06-30 06:09:55,15.9
2021-06-30 06:19:55,15.9
2021-06-30 06:29:55,15.8
2021-06-30 06:39:55,15.7
2021-06-30 06:49:55,15.6
2021-06-30 06:59:55,15.6
2021-06-30 07:09:55,15.5
2021-06-30 07:19:55,15.4
2021-06-30 07:29:55,15.4
2021-06-30 07:39:55,15.3
2021-06-30 07:49:55,15.3
2021-06-30 07:59:55,15.3
2021-06-30 08:09:55,15.3
2021-06-30 08:19:55,15.3
2021-06-30 08:29:55,15.2
2021-06-30 08:39:55,15.2
2021-06-30 08:49:55,15.2
2021-06-30 08:59:55,15.2
2021-06-30 09:09:55,15.2
2021-06-30 09:19:55,15.2
2021-06-30 09:29:55,15.2
2021-06-30 09:39:55,15.2
2021-06-30 09:49:55,15.2
2021-06-30 09:59:55,15.2
2021-06-30 10:09:55,15.2
2021-06-30 10:19:55,15.1
2021-06-30 10:29:55,15.1
2021-06-30 10:39:55,15.1
2021-06-30 10:49:55,15.1
2021-06-30 10:59:55,15.1
2021-06-30 11:09:55,15.1
2021-06-30 11:19:55,15.0
2021-06-30 11:29:55,15.0
2021-06-30 11:39:55,15.0
2021-06-30 11:49:55,14.9
2021-06-30 11:59:55,14.8
2021-06-30 12:09:55,14.8
2021-06-30 12:19:55,14.7
2021-06-30 12:29:55,14.6
2021-06-30 12:39:55,14.6
2021-06-30 12:49:55,14.5
2021-06-30 12:59:55,14.5
2021-06-30 13:09:55,14.5
2021-06-30 13:19:55,14.6
2021-06-30 13:29:55,14.5
2021-06-30 13:39:55,14.7
2021-06-30 13:49:55,14.7
2021-06-30 13:59:55,14.7
2021-06-30 14:09:55,14.8
2021-06-30 14:19:55,14.8
2021-06-30 14:29:55,14.9
2021-06-30 14:39:55,15.0
2021-06-30 14:49:55,15.0
2021-06-30 14:59:55,15.0
2021-06-30 15:09:55,15.1
2021-06-30 15:19:55,15.2
2021-06-30 15:29:55,15.3
2021-06-30 15:39:55,15.5
2021-06-30 15:49:55,15.6
2021-06-30 15:59:55,15.9
2021-06-30 16:09:55,16.0
2021-06-30 16:19:55,16.3
2021-06-30 16:29:55,16.9
2021-06-30 16:39:55,17.4
2021-06-30 16:49:55,18.1
2021-06-30 16:59:55,18.7
2021-06-30 17:09:55,19.2
2021-06-30 17:19:55,20.1
2021-06-30 17:29:55,20.3
2021-06-30 17:39:55,21.1
2021-06-30 17:49:55,21.3
2021-06-30 17:59:55,22.1
2021-06-30 18:09:55,22.6
2021-06-30 18:19:55,24.0
2021-06-30 18:29:55,24.7
2021-06-30 18:39:55,26.0
2021-06-30 18:49:55,26.6
2021-06-30 18:59:55,22.9
2021-06-30 19:09:55,21.4
2021-06-30 19:19:55,19.8
2021-06-30 19:29:55,18.8
2021-06-30 19:39:55,17.6
2021-06-30 19:49:55,17.1
2021-06-30 19:59:55,17.0
2021-06-30 20:09:55,16.9
2021-06-30 20:19:55,16.8
2021-06-30 20:29:55,16.9
2021-06-30 20:39:55,16.7
2021-06-30 20:49:55,16.8
2021-06-30 20:59:55,16.7
2021-06-30 21:09:55,16.7
2021-06-30 21:19:55,16.5
2021-06-30 21:29:55,16.5
2021-06-30 21:39:55,16.5
2021-06-30 21:49:55,16.4
2021-06-30 21:59:55,16.4
2021-06-30 22:09:55,16.4
2021-06-30 22:19:55,16.2
2021-06-30 22:29:55,16.3
2021-06-30 22:39:55,16.3
2021-06-30 22:49:55,16.3
2021-06-30 22:59:55,16.4
2021-06-30 23:09:55,16.4
2021-06-30 23:19:55,16.5
2021-06-30 23:29:55,16.5
2021-06-30 23:39:55,16.4
2021-06-30 23:49:55,16.4
2021-06-30 23:59:55,16.4
2021-07-01 00:09:55,16.4
2021-07-01 00:19:55,16.3
2021-07-01 00:29:55,16.3
2021-07-01 00:39:55,16.3
2021-07-01 00:49:55,16.2
2021-07-01 00:59:55,16.1
2021-07-01 01:09:55,16.2
2021-07-01 01:19:55,16.2
2021-07-01 01:29:55,16.1
2021-07-01 01:39:55,16.1
2021-07-01 01:49:55,15.9
2021-07-01 01:59:55,15.9
2021-07-01 02:09:55,15.7
2021-07-01 02:19:55,15.6
2021-07-01 02:29:55,15.5
2021-07-01 02:39:55,15.4
2021-07-01 02:49:55,15.3
2021-07-01 02:59:55,15.2
2021-07-01 03:09:55,15.2
2021-07-01 03:19:55,15.2
2021-07-01 03:29:55,15.2
2021-07-01 03:39:55,15.3
2021-07-01 03:49:55,15.4
2021-07-01 03:59:55,15.4
2021-07-01 04:09:55,15.4
2021-07-01 04:19:55,15.5
2021-07-01 04:29:55,15.6
2021-07-01 04:39:55,15.6
2021-07-01 04:49:55,15.6
2021-07-01 04:59:55,15.6
2021-07-01 05:09:55,15.5
2021-07-01 05:19:55,15.4
2021-07-01 05:29:55,15.4
2021-07-01 05:39:55,15.3
2021-07-01 05:49:55,15.3
2021-07-01 05:59:55,15.3
2021-07-01 06:09:55,15.2
2021-07-01 06:19:55,15.3
2021-07-01 06:29:55,15.3
2021-07-01 06:39:55,15.3
2021-07-01 06:49:55,15.4
2021-07-01 06:59:55,15.3
2021-07-01 07:09:55,15.3
2021-07-01 07:19:55,15.3
2021-07-01 07:29:55,15.4
2021-07-01 07:39:55,15.3
2021-07-01 07:49:55,15.4
2021-07-01 07:59:55,15.4
2021-07-01 08:09:55,15.4
2021-07-01 08:19:55,15.4
2021-07-01 08:29:55,15.5
2021-07-01 08:39:55,15.5
2021-07-01 08:49:55,15.6
2021-07-01 08:59:55,15.5
2021-07-01 09:09:55,15.6
2021-07-01 09:19:55,15.6
2021-07-01 09:29:55,15.6
2021-07-01 09:39:55,15.5
2021-07-01 09:49:55,15.6
2021-07-01 09:59:55,15.6
2021-07-01 10:09:55,15.6
2021-07-01 10:19:55,15.6
2021-07-01 10:29:55,15.7
2021-07-01 10:39:55,15.6
2021-07-01 10:49:55,15.6
2021-07-01 10:59:55,15.7
2021-07-01 11:09:55,15.7
2021-07-01 11:19:55,15.7
2021-07-01 11:29:55,15.7
2021-07-01 11:39:55,15.6
2021-07-01 11:49:55,15.6
2021-07-01 11:59:55,15.5
2021-07-01 12:09:55,15.4
2021-07-01 12:19:55,15.4
2021-07-01 12:29:55,15.3
2021-07-01 12:39:55,15.3
2021-07-01 12:49:55,15.3
2021-07-01 12:59:55,15.3
2021-07-01 13:09:55,15.3
2021-07-01 13:19:55,15.2
2021-07-01 13:29:55,15.2
2021-07-01 13:39:55,15.2
2021-07-01 13:49:55,15.2
2021-07-01 13:59:55,15.2
2021-07-01 14:09:55,15.1
2021-07-01 14:19:55,15.1
2021-07-01 14:29:55,15.0
2021-07-01 14:39:55,15.0
2021-07-01 14:49:55,14.9
2021-07-01 14:59:55,15.0
2021-07-01 15:09:55,14.9
2021-07-01 15:19:55,15.0
2021-07-01 15:29:55,15.0
2021-07-01 15:39:55,15.1
2021-07-01 15:49:55,15.1
2021-07-01 15:59:55,15.3
2021-07-01 16:09:55,15.6
2021-07-01 16:19:55,15.9
2021-07-01 16:29:55,16.1
2021-07-01 16:39:55,16.4
2021-07-01 16:49:55,16.6
2021-07-01 16:59:55,16.9
2021-07-01 17:09:55,17.0
2021-07-01 17:19:55,16.9
2021-07-01 17:29:55,17.3
2021-07-01 17:39:55,17.9
2021-07-01 17:49:55,18.4
2021-07-01 17:59:55,19.1
2021-07-01 18:09:55,20.5
2021-07-01 18:19:55,20.9
2021-07-01 18:29:55,23.3
2021-07-01 18:39:55,22.0
2021-07-01 18:49:55,22.3
2021-07-01 18:59:55,21.5
2021-07-01 19:09:55,21.0
2021-07-01 19:19:55,19.3
2021-07-01 19:29:55,17.4
2021-07-01 19:39:55,17.0
2021-07-01 19:49:55,17.1
2021-07-01 19:59:55,16.9
2021-07-01 20:09:55,16.8
2021-07-01 20:19:55,16.9
2021-07-01 20:29:55,16.8
2021-07-01 20:39:55,16.7
2021-07-01 20:49:55,16.8
2021-07-01 20:59:55,16.8
2021-07-01 21:09:55,16.8
2021-07-01 21:19:55,16.7
2021-07-01 21:29:55,16.6
2021-07-01 21:39:55,16.7
2021-07-01 21:49:55,16.7
2021-07-01 21:59:55,16.5
2021-07-01 22:09:55,16.4
2021-07-01 22:19:55,16.0
2021-07-01 22:29:55,15.9
2021-07-01 22:39:55,16.0
2021-07-01 22:49:55,15.9
2021-07-01 22:59:55,15.8
2021-07-01 23:09:55,15.9
2021-07-01 23:19:55,15.9
2021-07-01 23:29:55,15.8
2021-07-01 23:39:55,15.6
2021-07-01 23:49:55,15.6
2021-07-01 23:59:55,15.6
2021-07-02 00:09:55,15.7
2021-07-02 00:19:55,15.6
2021-07-02 00:29:55,15.6
2021-07-02 00:39:55,15.6
2021-07-02 00:49:55,15.6
2021-07-02 00:59:55,15.5
2021-07-02 01:09:55,15.4
2021-07-02 01:19:55,15.3
2021-07-02 01:29:55,15.2
2021-07-02 01:39:55,15.1
2021-07-02 01:49:55,15.1
2021-07-02 01:59:55,15.1
2021-07-02 02:09:55,15.1
2021-07-02 02:19:55,15.0
2021-07-02 02:29:55,15.1
2021-07-02 02:39:55,15.1
2021-07-02 02:49:55,15.1
2021-07-02 02:59:55,15.0
2021-07-02 03:09:55,14.9
2021-07-02 03:19:55,15.0
2021-07-02 03:29:55,15.0
2021-07-02 03:39:55,15.1
2021-07-02 03:49:55,15.1
2021-07-02 03:59:55,15.2
2021-07-02 04:09:55,15.2
2021-07-02 04:19:55,15.2
2021-07-02 04:29:55,15.1
2021-07-02 04:39:55,15.0
2021-07-02 04:49:55,15.0
2021-07-02 04:59:55,15.0
2021-07-02 05:09:55,14.9
2021-07-02 05:19:55,14.9
2021-07-02 05:29:55,15.0
2021-07-02 05:39:55,15.0
2021-07-02 05:49:55,15.1
2021-07-02 05:59:55,15.1
2021-07-02 06:09:55,15.1
2021-07-02 06:19:55,15.2
2021-07-02 06:29:55,15.1
2021-07-02 06:39:55,14.9
2021-07-02 06:49:55,14.8
2021-07-02 06:59:55,14.5
2021-07-02 07:09:55,14.3
2021-07-02 07:19:55,14.0
2021-07-02 07:29:55,13.9
2021-07-02 07:39:55,13.7
2021-07-02 07:49:55,13.7
2021-07-02 07:59:55,13.5
2021-07-02 08:09:55,13.3
2021-07-02 08:19:55,13.2
2021-07-02 08:29:55,13.2
2021-07-02 08:39:55,13.1
2021-07-02 08:49:55,13.1
2021-07-02 08:59:55,13.1
2021-07-02 09:09:55,13.2
2021-07-02 09:19:55,13.2
2021-07-02 09:29:55,13.3
2021-07-02 09:39:55,13.3
2021-07-02 09:49:55,13.3
2021-07-02 09:59:55,13.3
2021-07-02 10:09:55,13.4
2021-07-02 10:19:55,13.4
2021-07-02 10:29:55,13.4
2021-07-02 10:39:55,13.5
2021-07-02 10:49:55,13.5
2021-07-02 10:59:55,13.6
2021-07-02 11:09:55,13.6
2021-07-02 11:19:55,13.6
2021-07-02 11:29:55,13.6
2021-07-02 11:39:55,13.5
2021-07-02 11:49:55,13.5
2021-07-02 11:59:55,13.5
2021-07-02 12:09:55,13.4
2021-07-02 12:19:55,13.3
2021-07-02 12:29:55,13.2
2021-07-02 12:39:55,13.2
2021-07-02 12:49:55,13.1
2021-07-02 12:59:55,13.1
2021-07-02 13:09:55,13.1
2021-07-02 13:19:55,13.1
2021-07-02 13:29:55,13.1
2021-07-02 13:39:55,13.2
2021-07-02 13:49:55,13.3
2021-07-02 13:59:55,13.3
2021-07-02 14:09:55,13.4
2021-07-02 14:19:55,13.5
2021-07-02 14:29:55,13.5
2021-07-02 14:39:55,13.5
2021-07-02 14:49:55,13.6
2021-07-02 14:59:55,13.6
2021-07-02 15:09:55,13.7
2021-07-02 15:19:55,13.8
2021-07-02 15:29:55,13.8
2021-07-02 15:39:55,13.9
2021-07-02 15:49:55,13.8
2021-07-02 15:59:55,13.8
2021-07-02 16:09:55,13.8
2021-07-02 16:19:55,13.9
2021-07-02 16:29:55,14.0
2021-07-02 16:39:55,14.0
2021-07-02 16:49:55,14.1
2021-07-02 16:59:55,14.2
2021-07-02 17:09:55,14.4
2021-07-02 17:19:55,14.6
2021-07-02 17:29:55,14.8
2021-07-02 17:39:55,14.9
2021-07-02 17:49:55,15.5
2021-07-02 17:59:55,15.4
2021-07-02 18:09:55,15.4
2021-07-02 18:19:55,15.4
2021-07-02 18:29:55,15.5
2021-07-02 18:39:55,15.3
2021-07-02 18:49:55,15.6
2021-07-02 18:59:55,15.9
2021-07-02 19:09:55,15.9
2021-07-02 19:19:55,16.2
2021-07-02 19:29:55,16.2
2021-07-02 19:39:55,15.9
2021-07-02 19:49:55,16.0
2021-07-02 19:59:55,16.0
2021-07-02 20:09:55,15.9
2021-07-02 20:19:55,16.0
2021-07-02 20:29:55,15.8
2021-07-02 20:39:55,15.7
2021-07-02 20:49:55,15.7
2021-07-02 20:59:55,15.6
2021-07-02 21:09:55,15.7
2021-07-02 21:19:55,15.6
2021-07-02 21:29:55,15.7
2021-07-02 21:39:55,15.8
2021-07-02 21:49:55,15.7
2021-07-02 21:59:55,15.7
2021-07-02 22:09:55,15.5
2021-07-02 22:19:55,15.5
2021-07-02 22:29:55,15.3
2021-07-02 22:39:55,15.2
2021-07-02 22:49:55,15.2
2021-07-02 22:59:55,15.1
2021-07-02 23:09:55,15.0
2021-07-02 23:19:55,14.8
2021-07-02 23:29:55,14.7
2021-07-02 23:39:55,14.7
2021-07-02 23:49:55,14.7
2021-07-02 23:59:55,14.6
2021-07-03 00:09:55,14.5
2021-07-03 00:19:55,14.5
2021-07-03 00:29:55,14.4
2021-07-03 00:39:55,14.4
2021-07-03 00:49:55,14.4
2021-07-03 00:59:55,14.2
2021-07-03 01:09:55,14.2
2021-07-03 01:19:55,14.2
2021-07-03 01:29:55,14.1
2021-07-03 01:39:55,14.1
2021-07-03 01:49:55,14.0
2021-07-03 01:59:55,14.0
2021-07-03 02:09:55,14.0
2021-07-03 02:19:55,14.0
2021-07-03 02:29:55,14.0
2021-07-03 02:39:55,13.9
2021-07-03 02:49:55,13.9
2021-07-03 02:59:55,14.0
2021-07-03 03:09:55,13.9
2021-07-03 03:19:55,13.9
2021-07-03 03:29:55,13.9
2021-07-03 03:39:55,13.9
2021-07-03 03:49:55,13.9
2021-07-03 03:59:55,13.9
2021-07-03 04:09:55,13.8
2021-07-03 04:19:55,13.8
2021-07-03 04:29:55,13.8
2021-07-03 04:39:55,13.8
2021-07-03 04:49:55,13.7
2021-07-03 04:59:55,13.7
2021-07-03 05:09:55,13.6
2021-07-03 05:19:55,13.6
2021-07-03 05:29:55,13.6
2021-07-03 05:39:55,13.6
2021-07-03 05:49:55,13.5
2021-07-03 05:59:55,13.6
2021-07-03 06:09:55,13.5
2021-07-03 06:19:55,13.6
2021-07-03 06:29:55,13.6
2021-07-03 06:39:55,13.6
2021-07-03 06:49:55,13.6
2021-07-03 06:59:55,13.5
2021-07-03 07:09:55,13.5
2021-07-03 07:19:55,13.5
2021-07-03 07:29:55,13.6
2021-07-03 07:39:55,13.5
2021-07-03 07:49:55,13.5
2021-07-03 07:59:55,13.5
2021-07-03 08:09:55,13.4
2021-07-03 08:19:55,13.5
2021-07-03 08:29:55,13.5
2021-07-03 08:39:55,13.5
2021-07-03 08:49:55,13.4
2021-07-03 08:59:55,13.5
2021-07-03 09:09:55,13.4
2021-07-03 09:19:55,13.4
2021-07-03 09:29:55,13.4
2021-07-03 09:39:55,13.3
2021-07-03 09:49:55,13.4
2021-07-03 09:59:55,13.3
2021-07-03 10:09:55,13.3
2021-07-03 10:19:55,13.3
2021-07-03 10:29:55,13.3
2021-07-03 10:39:55,13.2
2021-07-03 10:49:55,13.3
2021-07-03 10:59:55,13.3
2021-07-03 11:09:55,13.4
2021-07-03 11:19:55,13.3
2021-07-03 11:29:55,13.4
2021-07-03 11:39:55,13.3
2021-07-03 11:49:55,13.4
2021-07-03 11:59:55,13.4
2021-07-03 12:09:55,13.4
2021-07-03 12:19:55,13.4
2021-07-03 12:29:55,13.5
2021-07-03 12:39:55,13.6
2021-07-03 12:49:55,13.6
2021-07-03 12:59:55,13.6
2021-07-03 13:09:55,13.7
2021-07-03 13:19:55,13.7
2021-07-03 13:29:55,13.7
2021-07-03 13:39:55,13.7
2021-07-03 13:49:55,13.7
2021-07-03 13:59:55,13.8
2021-07-03 14:09:55,13.7
2021-07-03 14:19:55,13.7
2021-07-03 14:29:55,13.7
2021-07-03 14:39:55,13.6
2021-07-03 14:49:55,13.6
2021-07-03 14:59:55,13.7
2021-07-03 15:09:55,13.8
2021-07-03 15:19:55,13.9
2021-07-03 15:29:55,13.9
2021-07-03 15:39:55,14.0
2021-07-03 15:49:55,14.0
2021-07-03 15:59:55,14.0
2021-07-03 16:09:55,14.0
2021-07-03 16:19:55,13.9
2021-07-03 16:29:55,13.9
2021-07-03 16:39:55,14.0
2021-07-03 16:49:55,13.9
2021-07-03 16:59:55,14.2
2021-07-03 17:09:55,14.2
2021-07-03 17:19:55,14.5
2021-07-03 17:29:55,14.6
2021-07-03 17:39:55,14.6
2021-07-03 17:49:55,14.8
2021-07-03 17:59:55,15.1
2021-07-03 18:09:55,15.2
2021-07-03 18:19:55,15.4
2021-07-03 18:29:55,15.6
2021-07-03 18:39:55,15.7
2021-07-03 18:49:55,15.8
2021-07-03 18:59:55,16.0
2021-07-03 19:09:55,16.0
2021-07-03 19:19:55,16.0
2021-07-03 19:29:55,15.7
2021-07-03 19:39:55,15.9
2021-07-03 19:49:55,16.0
2021-07-03 19:59:55,16.0
2021-07-03 20:09:55,15.6
2021-07-03 20:19:55,15.5
2021-07-03 20:29:55,15.6
2021-07-03 20:39:55,15.6
2021-07-03 20:49:55,15.5
2021-07-03 20:59:55,15.5
2021-07-03 21:09:55,15.3
2021-07-03 21:19:55,15.1
2021-07-03 21:29:55,15.0
2021-07-03 21:39:55,14.9
2021-07-03 21:49:55,14.7
2021-07-03 21:59:55,14.7
2021-07-03 22:09:55,14.6
2021-07-03 22:19:55,14.6
2021-07-03 22:29:55,14.3
2021-07-03 22:39:55,14.2
2021-07-03 22:49:55,14.1
2021-07-03 22:59:55,14.0
2021-07-03 23:09:55,13.9
2021-07-03 23:19:55,13.7
2021-07-03 23:29:55,13.6
2021-07-03 23:39:55,13.4
2021-07-03 23:49:55,13.4
2021-07-03 23:59:55,13.2
2021-07-04 00:09:55,13.2
2021-07-04 00:19:55,13.2
2021-07-04 00:29:55,13.2
2021-07-04 00:39:55,13.2
2021-07-04 00:49:55,13.2
2021-07-04 00:59:55,13.2
2021-07-04 01:09:55,13.2
2021-07-04 01:19:55,13.2
2021-07-04 01:29:55,13.2
2021-07-04 01:39:55,13.3
2021-07-04 01:49:55,13.3
2021-07-04 01:59:55,13.3
2021-07-04 02:09:55,13.4
2021-07-04 02:19:55,13.3
2021-07-04 02:29:55,13.3
2021-07-04 02:39:55,13.3
2021-07-04 02:49:55,13.4
2021-07-04 02:59:55,13.4
2021-07-04 03:09:55,13.4
2021-07-04 03:19:55,13.4
2021-07-04 03:29:55,13.4
2021-07-04 03:39:55,13.4
2021-07-04 03:49:55,13.4
2021-07-04 03:59:55,13.4
2021-07-04 04:09:55,13.4
2021-07-04 04:19:55,13.5
2021-07-04 04:29:55,13.5
2021-07-04 04:39:55,13.5
2021-07-04 04:49:55,13.5
2021-07-04 04:59:55,13.5
2021-07-04 05:09:55,13.6
2021-07-04 05:19:55,13.6
2021-07-04 05:29:55,13.6
2021-07-04 05:39:55,13.5
2021-07-04 05:49:55,13.6
2021-07-04 05:59:55,13.5
2021-07-04 06:09:55,13.6
2021-07-04 06:19:55,13.6
2021-07-04 06:29:55,13.6
2021-07-04 06:39:55,13.7
2021-07-04 06:49:55,13.6
2021-07-04 06:59:55,13.7
2021-07-04 07:09:55,13.7
2021-07-04 07:19:55,13.7
2021-07-04 07:29:55,13.7
2021-07-04 07:39:55,13.7
2021-07-04 07:49:55,13.6
2021-07-04 07:59:55,13.6
2021-07-04 08:09:55,13.6
2021-07-04 08:19:55,13.5
2021-07-04 08:29:55,13.4
2021-07-04 08:39:55,13.4
2021-07-04 08:49:55,13.4
2021-07-04 08:59:55,13.5
2021-07-04 09:09:55,13.5
2021-07-04 09:19:55,13.6
2021-07-04 09:29:55,13.6
2021-07-04 09:39:55,13.6
2021-07-04 09:49:55,13.6
2021-07-04 09:59:55,13.6
2021-07-04 10:09:55,13.6
2021-07-04 10:19:55,13.6
2021-07-04 10:29:55,13.6
2021-07-04 10:39:55,13.6
2021-07-04 10:49:55,13.7
2021-07-04 10:59:55,13.6
2021-07-04 11:09:55,13.7
2021-07-04 11:19:55,13.6
2021-07-04 11:29:55,13.7
2021-07-04 11:39:55,13.7
2021-07-04 11:49:55,13.7
2021-07-04 11:59:55,13.7
2021-07-04 12:09:55,13.6
2021-07-04 12:19:55,13.7
2021-07-04 12:29:55,13.6
2021-07-04 12:39:55,13.6
2021-07-04 12:49:55,13.6
2021-07-04 12:59:55,13.6
2021-07-04 13:09:55,13.6
2021-07-04 13:19:55,13.6
2021-07-04 13:29:55,13.5
2021-07-04 13:39:55,13.6
2021-07-04 13:49:55,13.6
2021-07-04 13:59:55,13.6
2021-07-04 14:09:55,13.6
2021-07-04 14:19:55,13.6
2021-07-04 14:29:55,13.7
2021-07-04 14:39:55,13.6
2021-07-04 14:49:55,13.7
2021-07-04 14:59:55,13.6
2021-07-04 15:09:55,13.6
2021-07-04 15:19:55,13.6
2021-07-04 15:29:55,13.7
2021-07-04 15:39:55,13.6
2021-07-04 15:49:55,13.5
2021-07-04 15:59:55,13.6
2021-07-04 16:09:55,13.6
2021-07-04 16:19:55,13.6
2021-07-04 16:29:55,13.5
2021-07-04 16:39:55,13.6
2021-07-04 16:49:55,13.6
2021-07-04 16:59:55,13.5
2021-07-04 17:09:55,13.5
2021-07-04 17:19:55,13.5
2021-07-04 17:29:55,13.6
2021-07-04 17:39:55,13.6
2021-07-04 17:49:55,13.6
2021-07-04 17:59:55,13.7
2021-07-04 18:09:55,13.7
2021-07-04 18:19:55,13.8
2021-07-04 18:29:55,14.1
2021-07-04 18:39:55,14.4
2021-07-04 18:49:55,14.5
2021-07-04 18:59:55,14.7
2021-07-04 19:09:55,14.8
2021-07-04 19:19:55,15.0
2021-07-04 19:29:55,15.1
2021-07-04 19:39:55,15.3
2021-07-04 19:49:55,15.3
2021-07-04 19:59:55,15.4
2021-07-04 20:09:55,15.5
2021-07-04 20:19:55,15.5
2021-07-04 20:29:55,15.1
2021-07-04 20:39:55,15.2
2021-07-04 20:49:55,15.1
2021-07-04 20:59:55,15.1
2021-07-04 21:09:55,15.1
2021-07-04 21:19:55,15.2
2021-07-04 21:29:55,15.1
2021-07-04 21:39:55,15.4
2021-07-04 21:49:55,15.0
2021-07-04 21:59:55,15.1
2021-07-04 22:09:55,15.0
2021-07-04 22:19:55,14.9
2021-07-04 22:29:55,15.0
2021-07-04 22:39:55,15.0
2021-07-04 22:49:55,14.8
2021-07-04 22:59:55,14.6
2021-07-04 23:09:55,14.6
2021-07-04 23:19:55,14.5
2021-07-04 23:29:55,14.4
2021-07-04 23:39:55,14.4
2021-07-04 23:49:55,14.4
2021-07-04 23:59:55,14.4
2021-07-05 00:09:55,14.2
2021-07-05 00:19:55,14.3
2021-07-05 00:29:55,14.2
2021-07-05 00:39:55,14.2
2021-07-05 00:49:55,14.2
2021-07-05 00:59:55,14.2
2021-07-05 01:09:55,14.2
2021-07-05 01:19:55,14.1
2021-07-05 01:29:55,14.2
2021-07-05 01:39:55,14.2
2021-07-05 01:49:55,14.1
2021-07-05 01:59:55,14.1
2021-07-05 02:09:55,14.0
2021-07-05 02:19:55,14.0
2021-07-05 02:29:55,14.0
2021-07-05 02:39:55,14.0
2021-07-05 02:49:55,14.0
2021-07-05 02:59:55,13.9
2021-07-05 03:09:55,14.0
2021-07-05 03:19:55,14.0
2021-07-05 03:29:55,14.0
2021-07-05 03:39:55,14.0
2021-07-05 03:49:55,13.9
2021-07-05 03:59:55,13.9
2021-07-05 04:09:55,13.9
2021-07-05 04:19:55,13.9
2021-07-05 04:29:55,13.9
2021-07-05 04:39:55,13.9
2021-07-05 04:49:55,13.9
2021-07-05 04:59:55,13.9
2021-07-05 05:09:55,13.9
2021-07-05 05:19:55,13.9
2021-07-05 05:29:55,13.9
2021-07-05 05:39:55,13.9
2021-07-05 05:49:55,13.8
2021-07-05 05:59:55,13.8
2021-07-05 06:09:55,13.8
2021-07-05 06:19:55,13.8
2021-07-05 06:29:55,13.8
2021-07-05 06:39:55,13.8
2021-07-05 06:49:55,13.8
2021-07-05 06:59:55,13.8
2021-07-05 07:09:55,13.9
2021-07-05 07:19:55,13.9
2021-07-05 07:29:55,13.9
2021-07-05 07:39:55,13.9
2021-07-05 07:49:55,13.9
2021-07-05 07:59:55,13.9
2021-07-05 08:09:55,13.9
2021-07-05 08:19:55,13.9
2021-07-05 08:29:55,13.9
2021-07-05 08:39:55,13.8
2021-07-05 08:49:55,13.8
2021-07-05 08:59:55,13.7
2021-07-05 09:09:55,13.7
2021-07-05 09:19:55,13.7
2021-07-05 09:29:55,13.6
2021-07-05 09:39:55,13.7
