------------------------------,--------------------
2022-12-07 05:39:47,12.2
2022-12-07 05:49:47,12.1
2022-12-07 05:59:47,12.2
2022-12-07 06:09:47,12.2
2022-12-07 06:19:47,12.2
2022-12-07 06:29:47,12.2
2022-12-07 06:39:47,12.2
2022-12-07 06:49:47,12.2
2022-12-07 06:59:47,12.2
2022-12-07 07:09:47,12.2
2022-12-07 07:19:47,12.2
2022-12-07 07:29:47,12.2
2022-12-07 07:39:47,12.2
2022-12-07 07:49:47,12.2
2022-12-07 07:59:47,12.2
2022-12-07 08:09:47,12.1
2022-12-07 08:19:47,12.1
2022-12-07 08:29:47,12.0
2022-12-07 08:39:47,12.0
2022-12-07 08:49:47,11.9
2022-12-07 08:59:47,11.8
2022-12-07 09:09:47,11.3
2022-12-07 09:19:47,11.2
2022-12-07 09:29:47,10.1
2022-12-07 09:39:47,9.9
2022-12-07 09:49:47,9.6
2022-12-07 09:59:47,9.2
2022-12-07 10:09:47,9.1
2022-12-07 10:19:47,8.8
2022-12-07 10:29:47,8.5
2022-12-07 10:39:47,8.3
2022-12-07 10:49:47,8.1
2022-12-07 10:59:47,8.1
2022-12-07 11:09:47,7.9
2022-12-07 11:19:47,7.6
2022-12-07 11:29:47,7.6
2022-12-07 11:39:47,7.6
2022-12-07 11:49:47,7.6
2022-12-07 11:59:47,8.3
2022-12-07 12:09:47,8.4
2022-12-07 12:19:47,10.4
2022-12-07 12:29:47,10.3
2022-12-07 12:39:47,11.2
2022-12-07 12:49:47,11.6
2022-12-07 12:59:47,11.8
2022-12-07 13:09:47,11.9
2022-12-07 13:19:47,11.8
2022-12-07 13:29:47,11.9
2022-12-07 13:39:47,11.9
2022-12-07 13:49:47,11.9
2022-12-07 13:59:47,12.0
2022-12-07 14:09:47,12.0
2022-12-07 14:19:47,11.9
2022-12-07 14:29:47,12.0
2022-12-07 14:39:47,12.1
2022-12-07 14:49:47,12.1
2022-12-07 14:59:47,12.1
2022-12-07 15:09:47,12.2
2022-12-07 15:19:47,12.2
2022-12-07 15:29:47,12.2
2022-12-07 15:39:47,12.2
2022-12-07 15:49:47,12.4
2022-12-07 15:59:47,12.4
2022-12-07 16:09:47,12.4
2022-12-07 16:19:47,12.5
2022-12-07 16:29:47,12.5
2022-12-07 16:39:47,12.6
2022-12-07 16:49:47,12.6
2022-12-07 16:59:47,12.6
2022-12-07 17:09:47,12.7
2022-12-07 17:19:47,12.7
2022-12-07 17:29:47,12.7
2022-12-07 17:39:47,12.8
2022-12-07 17:49:47,12.9
2022-12-07 17:59:47,12.8
2022-12-07 18:09:47,13.0
2022-12-07 18:19:47,13.0
2022-12-07 18:29:47,13.0
2022-12-07 18:39:47,13.0
2022-12-07 18:49:47,13.1
2022-12-07 18:59:47,13.2
2022-12-07 19:09:47,13.3
2022-12-07 19:19:47,13.3
2022-12-07 19:29:47,13.4
2022-12-07 19:39:47,13.5
2022-12-07 19:49:47,13.5
2022-12-07 19:59:47,13.6
2022-12-07 20:09:47,13.7
2022-12-07 20:19:47,13.2
2022-12-07 20:29:47,12.3
2022-12-07 20:39:47,12.1
2022-12-07 20:49:47,12.1
2022-12-07 20:59:47,12.0
2022-12-07 21:09:47,12.0
2022-12-07 21:19:47,11.9
2022-12-07 21:29:47,11.8
2022-12-07 21:39:47,11.8
2022-12-07 21:49:47,11.7
2022-12-07 21:59:47,11.7
2022-12-07 22:09:47,11.6
2022-12-07 22:19:47,12.6
2022-12-07 22:29:47,12.2
2022-12-07 22:39:47,11.4
2022-12-07 22:49:47,11.1
2022-12-07 22:59:47,11.2
2022-12-07 23:09:47,11.0
2022-12-07 23:19:47,10.9
2022-12-07 23:29:47,10.7
2022-12-07 23:39:47,10.6
2022-12-07 23:49:47,10.4
2022-12-07 23:59:47,10.2
2022-12-08 00:09:47,10.1
2022-12-08 00:19:47,9.8
2022-12-08 00:29:47,9.7
2022-12-08 00:39:47,9.4
2022-12-08 00:49:47,9.2
2022-12-08 00:59:47,8.9
2022-12-08 01:09:47,8.5
2022-12-08 01:19:47,8.3
2022-12-08 01:29:47,8.1
2022-12-08 01:39:47,7.9
2022-12-08 01:49:47,7.7
2022-12-08 01:59:47,7.6
2022-12-08 02:09:47,7.5
2022-12-08 02:19:47,7.5
2022-12-08 02:29:47,7.4
2022-12-08 02:39:47,7.4
2022-12-08 02:49:47,7.1
2022-12-08 02:59:47,7.0
2022-12-08 03:09:47,7.0
2022-12-08 03:19:47,6.9
2022-12-08 03:29:47,6.9
2022-12-08 03:39:47,6.7
2022-12-08 03:49:47,6.6
2022-12-08 03:59:47,6.6
2022-12-08 04:09:47,6.6
2022-12-08 04:19:47,6.5
2022-12-08 04:29:47,6.4
2022-12-08 04:39:47,6.3
2022-12-08 04:49:47,6.2
2022-12-08 04:59:47,6.1
2022-12-08 05:09:47,6.3
2022-12-08 05:19:47,6.2
2022-12-08 05:29:47,6.9
2022-12-08 05:39:47,8.0
2022-12-08 05:49:47,10.2
2022-12-08 05:59:47,11.3
2022-12-08 06:09:47,11.6
2022-12-08 06:19:47,11.9
2022-12-08 06:29:47,12.1
2022-12-08 06:39:47,12.3
2022-12-08 06:49:47,12.2
2022-12-08 06:59:47,12.4
2022-12-08 07:09:47,12.4
2022-12-08 07:19:47,12.4
2022-12-08 07:29:47,12.4
2022-12-08 07:39:47,12.4
2022-12-08 07:49:47,12.4
2022-12-08 07:59:47,12.4
2022-12-08 08:09:47,12.4
2022-12-08 08:19:47,12.4
2022-12-08 08:29:47,12.4
2022-12-08 08:39:47,12.4
2022-12-08 08:49:47,12.4
2022-12-08 08:59:47,12.4
2022-12-08 09:09:47,12.4
2022-12-08 09:19:47,12.3
2022-12-08 09:29:47,12.3
2022-12-08 09:39:47,12.1
2022-12-08 09:49:47,11.9
2022-12-08 09:59:47,11.9
2022-12-08 10:09:47,11.5
2022-12-08 10:19:47,10.6
2022-12-08 10:29:47,10.9
2022-12-08 10:39:47,10.7
2022-12-08 10:49:47,9.7
2022-12-08 10:59:47,9.5
2022-12-08 11:09:47,10.1
2022-12-08 11:19:47,9.6
2022-12-08 11:29:47,8.9
2022-12-08 11:39:47,9.4
2022-12-08 11:49:47,9.0
2022-12-08 11:59:47,9.5
2022-12-08 12:09:47,10.2
2022-12-08 12:19:47,11.4
2022-12-08 12:29:47,11.0
2022-12-08 12:39:47,11.0
2022-12-08 12:49:47,11.9
2022-12-08 12:59:47,11.9
2022-12-08 13:09:47,12.1
2022-12-08 13:19:47,12.2
2022-12-08 13:29:47,12.2
2022-12-08 13:39:47,12.2
2022-12-08 13:49:47,12.3
2022-12-08 13:59:47,12.2
2022-12-08 14:09:47,12.2
2022-12-08 14:19:47,12.3
2022-12-08 14:29:47,12.3
2022-12-08 14:39:47,12.2
2022-12-08 14:49:47,12.2
2022-12-08 14:59:47,12.3
2022-12-08 15:09:47,12.3
2022-12-08 15:19:47,12.3
2022-12-08 15:29:47,12.3
2022-12-08 15:39:47,12.4
2022-12-08 15:49:47,12.4
2022-12-08 15:59:47,12.4
2022-12-08 16:09:47,12.5
2022-12-08 16:19:47,12.5
2022-12-08 16:29:47,12.5
2022-12-08 16:39:47,12.6
2022-12-08 16:49:47,12.6
2022-12-08 16:59:47,12.7
2022-12-08 17:09:47,12.6
2022-12-08 17:19:47,12.6
2022-12-08 17:29:47,12.6
2022-12-08 17:39:47,12.7
2022-12-08 17:49:47,12.6
2022-12-08 17:59:47,12.7
2022-12-08 18:09:47,12.7
2022-12-08 18:19:47,12.7
2022-12-08 18:29:47,12.8
2022-12-08 18:39:47,12.8
2022-12-08 18:49:47,12.8
2022-12-08 18:59:47,12.8
2022-12-08 19:09:47,12.8
2022-12-08 19:19:47,12.8
2022-12-08 19:29:47,12.9
2022-12-08 19:39:47,13.0
2022-12-08 19:49:47,13.1
2022-12-08 19:59:47,13.1
2022-12-08 20:09:47,13.2
2022-12-08 20:19:47,13.2
2022-12-08 20:29:47,13.3
2022-12-08 20:39:47,13.3
2022-12-08 20:49:47,13.4
2022-12-08 20:59:47,13.7
2022-12-08 21:09:47,14.2
2022-12-08 21:19:47,14.7
2022-12-08 21:29:47,14.9
2022-12-08 21:39:47,14.7
2022-12-08 21:49:47,14.8
2022-12-08 21:59:47,15.3
2022-12-08 22:09:47,14.9
2022-12-08 22:19:47,15.0
2022-12-08 22:29:47,14.0
2022-12-08 22:39:47,13.1
2022-12-08 22:49:47,12.9
2022-12-08 22:59:47,12.8
2022-12-08 23:09:47,12.9
2022-12-08 23:19:47,13.0
2022-12-08 23:29:47,13.0
2022-12-08 23:39:47,12.8
2022-12-08 23:49:47,12.3
2022-12-08 23:59:47,12.2
2022-12-09 00:09:47,12.1
2022-12-09 00:19:47,11.9
2022-12-09 00:29:47,11.6
2022-12-09 00:39:47,11.5
2022-12-09 00:49:47,11.2
2022-12-09 00:59:47,10.8
2022-12-09 01:09:47,11.0
2022-12-09 01:19:47,10.8
2022-12-09 01:29:47,10.7
2022-12-09 01:39:47,10.8
2022-12-09 01:49:47,10.7
2022-12-09 01:59:47,10.7
2022-12-09 02:09:47,10.4
2022-12-09 02:19:47,10.2
2022-12-09 02:29:47,10.2
2022-12-09 02:39:47,10.4
2022-12-09 02:49:47,10.3
2022-12-09 02:59:47,10.1
2022-12-09 03:09:47,10.2
2022-12-09 03:19:47,10.4
2022-12-09 03:29:47,10.4
2022-12-09 03:39:47,10.4
2022-12-09 03:49:47,10.5
2022-12-09 03:59:47,10.4
2022-12-09 04:09:47,10.4
2022-12-09 04:19:47,10.4
2022-12-09 04:29:47,10.5
2022-12-09 04:39:47,10.4
2022-12-09 04:49:47,10.4
2022-12-09 04:59:47,10.3
2022-12-09 05:09:47,10.4
2022-12-09 05:19:47,10.4
2022-12-09 05:29:47,10.3
2022-12-09 05:39:47,10.4
2022-12-09 05:49:47,10.5
2022-12-09 05:59:47,10.5
2022-12-09 06:09:47,11.1
2022-12-09 06:19:47,11.7
2022-12-09 06:29:47,12.1
2022-12-09 06:39:47,12.3
2022-12-09 06:49:47,12.3
2022-12-09 06:59:47,12.5
2022-12-09 07:09:47,12.5
2022-12-09 07:19:47,12.5
2022-12-09 07:29:47,12.5
2022-12-09 07:39:47,12.6
2022-12-09 07:49:47,12.5
2022-12-09 07:59:47,12.5
2022-12-09 08:09:47,12.6
2022-12-09 08:19:47,12.6
2022-12-09 08:29:47,12.6
2022-12-09 08:39:47,12.5
2022-12-09 08:49:47,12.5
2022-12-09 08:59:47,12.6
2022-12-09 09:09:47,12.5
2022-12-09 09:19:47,12.5
2022-12-09 09:29:47,12.5
2022-12-09 09:39:47,12.6
2022-12-09 09:49:47,12.5
2022-12-09 09:59:47,12.6
2022-12-09 10:09:47,12.5
2022-12-09 10:19:47,12.6
2022-12-09 10:29:47,12.5
2022-12-09 10:39:47,12.5
2022-12-09 10:49:47,12.5
2022-12-09 10:59:47,12.4
2022-12-09 11:09:47,12.4
2022-12-09 11:19:47,12.4
2022-12-09 11:29:47,12.4
2022-12-09 11:39:47,12.2
2022-12-09 11:49:47,12.2
2022-12-09 11:59:47,12.1
2022-12-09 12:09:47,12.1
2022-12-09 12:19:47,12.1
2022-12-09 12:29:47,12.3
2022-12-09 12:39:47,12.1
2022-12-09 12:49:47,12.0
2022-12-09 12:59:47,12.3
2022-12-09 13:09:47,12.2
2022-12-09 13:19:47,12.4
2022-12-09 13:29:47,12.4
2022-12-09 13:39:47,12.4
2022-12-09 13:49:47,12.4
2022-12-09 13:59:47,12.4
2022-12-09 14:09:47,12.4
2022-12-09 14:19:47,12.4
2022-12-09 14:29:47,12.4
2022-12-09 14:39:47,12.4
2022-12-09 14:49:47,12.4
2022-12-09 14:59:47,12.5
2022-12-09 15:09:47,12.4
2022-12-09 15:19:47,12.4
2022-12-09 15:29:47,12.4
2022-12-09 15:39:47,12.4
2022-12-09 15:49:47,12.5
2022-12-09 15:59:47,12.5
2022-12-09 16:09:47,12.6
2022-12-09 16:19:47,12.5
2022-12-09 16:29:47,12.5
2022-12-09 16:39:47,12.6
2022-12-09 16:49:47,12.5
2022-12-09 16:59:47,12.5
2022-12-09 17:09:47,12.6
2022-12-09 17:19:47,12.6
2022-12-09 17:29:47,12.6
2022-12-09 17:39:47,12.6
2022-12-09 17:49:47,12.6
2022-12-09 17:59:47,12.6
2022-12-09 18:09:47,12.6
2022-12-09 18:19:47,12.6
2022-12-09 18:29:47,12.6
2022-12-09 18:39:47,12.7
2022-12-09 18:49:47,12.7
2022-12-09 18:59:47,12.8
2022-12-09 19:09:47,12.8
2022-12-09 19:19:47,12.7
2022-12-09 19:29:47,12.8
2022-12-09 19:39:47,12.7
2022-12-09 19:49:47,12.8
2022-12-09 19:59:47,12.8
2022-12-09 20:09:47,12.8
2022-12-09 20:19:47,12.9
2022-12-09 20:29:47,12.9
2022-12-09 20:39:47,12.9
2022-12-09 20:49:47,12.9
2022-12-09 20:59:47,12.8
2022-12-09 21:09:47,12.8
2022-12-09 21:19:47,12.9
2022-12-09 21:29:47,12.9
2022-12-09 21:39:47,12.9
2022-12-09 21:49:47,13.2
2022-12-09 21:59:47,12.9
2022-12-09 22:09:47,13.1
2022-12-09 22:19:47,13.3
2022-12-09 22:29:47,13.1
2022-12-09 22:39:47,13.3
2022-12-09 22:49:47,12.9
2022-12-09 22:59:47,13.1
2022-12-09 23:09:47,13.2
2022-12-09 23:19:47,13.4
2022-12-09 23:29:47,13.4
2022-12-09 23:39:47,14.0
2022-12-09 23:49:47,14.7
2022-12-09 23:59:47,14.1
2022-12-10 00:09:47,12.9
2022-12-10 00:19:47,12.5
2022-12-10 00:29:47,12.1
2022-12-10 00:39:47,11.6
2022-12-10 00:49:47,11.2
2022-12-10 00:59:47,11.1
2022-12-10 01:09:47,11.1
2022-12-10 01:19:47,11.0
2022-12-10 01:29:47,11.0
2022-12-10 01:39:47,10.9
2022-12-10 01:49:47,10.8
2022-12-10 01:59:47,10.7
2022-12-10 02:09:47,10.7
2022-12-10 02:19:47,10.4
2022-12-10 02:29:47,10.2
2022-12-10 02:39:47,10.0
2022-12-10 02:49:47,9.9
2022-12-10 02:59:47,9.8
2022-12-10 03:09:47,9.8
2022-12-10 03:19:47,9.7
2022-12-10 03:29:47,10.1
2022-12-10 03:39:47,10.4
2022-12-10 03:49:47,10.2
2022-12-10 03:59:47,10.0
2022-12-10 04:09:47,10.2
2022-12-10 04:19:47,10.0
2022-12-10 04:29:47,10.0
2022-12-10 04:39:47,10.2
2022-12-10 04:49:47,10.4
2022-12-10 04:59:47,10.4
2022-12-10 05:09:47,10.3
2022-12-10 05:19:47,10.3
2022-12-10 05:29:47,10.4
2022-12-10 05:39:47,10.5
2022-12-10 05:49:47,10.6
2022-12-10 05:59:47,10.7
2022-12-10 06:09:47,10.8
2022-12-10 06:19:47,11.8
2022-12-10 06:29:47,12.2
2022-12-10 06:39:47,12.3
2022-12-10 06:49:47,12.4
2022-12-10 06:59:47,12.6
2022-12-10 07:09:47,12.7
2022-12-10 07:19:47,12.7
2022-12-10 07:29:47,12.7
2022-12-10 07:39:47,12.7
2022-12-10 07:49:47,12.7
2022-12-10 07:59:47,12.7
2022-12-10 08:09:47,12.7
2022-12-10 08:19:47,12.8
2022-12-10 08:29:47,12.8
2022-12-10 08:39:47,12.8
2022-12-10 08:49:47,12.8
2022-12-10 08:59:47,12.7
2022-12-10 09:09:47,12.8
2022-12-10 09:19:47,12.8
2022-12-10 09:29:47,12.8
2022-12-10 09:39:47,12.8
2022-12-10 09:49:47,12.8
2022-12-10 09:59:47,12.8
2022-12-10 10:09:47,12.8
2022-12-10 10:19:47,12.8
2022-12-10 10:29:47,12.8
2022-12-10 10:39:47,12.8
2022-12-10 10:49:47,12.8
2022-12-10 10:59:47,12.8
2022-12-10 11:09:47,12.8
2022-12-10 11:19:47,12.8
2022-12-10 11:29:47,12.8
2022-12-10 11:39:47,12.9
2022-12-10 11:49:47,12.9
2022-12-10 11:59:47,12.8
2022-12-10 12:09:47,12.8
2022-12-10 12:19:47,12.8
2022-12-10 12:29:47,12.7
2022-12-10 12:39:47,12.8
2022-12-10 12:49:47,12.8
2022-12-10 12:59:47,12.8
2022-12-10 13:09:47,12.8
2022-12-10 13:19:47,12.8
2022-12-10 13:29:47,12.8
2022-12-10 13:39:47,12.8
2022-12-10 13:49:47,12.8
2022-12-10 13:59:47,12.9
2022-12-10 14:09:47,12.8
2022-12-10 14:19:47,12.9
2022-12-10 14:29:47,12.9
2022-12-10 14:39:47,12.9
2022-12-10 14:49:47,12.9
2022-12-10 14:59:47,12.9
2022-12-10 15:09:47,12.9
2022-12-10 15:19:47,12.8
2022-12-10 15:29:47,12.9
2022-12-10 15:39:47,12.9
2022-12-10 15:49:47,12.9
2022-12-10 15:59:47,12.9
2022-12-10 16:09:47,12.9
2022-12-10 16:19:47,13.0
2022-12-10 16:29:47,12.9
2022-12-10 16:39:47,12.9
2022-12-10 16:49:47,12.9
2022-12-10 16:59:47,13.0
2022-12-10 17:09:47,13.0
2022-12-10 17:19:47,12.9
2022-12-10 17:29:47,13.0
2022-12-10 17:39:47,12.9
2022-12-10 17:49:47,12.9
2022-12-10 17:59:47,13.0
2022-12-10 18:09:47,13.0
2022-12-10 18:19:47,13.0
2022-12-10 18:29:47,13.0
2022-12-10 18:39:47,13.0
2022-12-10 18:49:47,13.1
2022-12-10 18:59:47,13.1
2022-12-10 19:09:47,13.1
2022-12-10 19:19:47,13.1
2022-12-10 19:29:47,13.1
2022-12-10 19:39:47,13.1
2022-12-10 19:49:47,13.2
2022-12-10 19:59:47,13.1
2022-12-10 20:09:47,13.1
2022-12-10 20:19:47,13.0
2022-12-10 20:29:47,13.0
2022-12-10 20:39:47,13.0
2022-12-10 20:49:47,13.0
2022-12-10 20:59:47,12.9
2022-12-10 21:09:47,13.0
2022-12-10 21:19:47,12.9
2022-12-10 21:29:47,12.9
2022-12-10 21:39:47,12.9
2022-12-10 21:49:47,12.8
2022-12-10 21:59:47,12.8
2022-12-10 22:09:47,12.8
2022-12-10 22:19:47,12.8
2022-12-10 22:29:47,12.9
2022-12-10 22:39:47,12.9
2022-12-10 22:49:47,13.1
2022-12-10 22:59:47,13.5
2022-12-10 23:09:47,13.5
2022-12-10 23:19:47,13.5
2022-12-10 23:29:47,13.6
2022-12-10 23:39:47,13.5
2022-12-10 23:49:47,13.5
2022-12-10 23:59:47,13.6
2022-12-11 00:09:47,13.2
2022-12-11 00:19:47,13.0
2022-12-11 00:29:47,13.1
2022-12-11 00:39:47,13.0
2022-12-11 00:49:47,12.8
2022-12-11 00:59:47,12.7
2022-12-11 01:09:47,12.7
2022-12-11 01:19:47,12.6
2022-12-11 01:29:47,12.6
2022-12-11 01:39:47,12.5
2022-12-11 01:49:47,12.3
2022-12-11 01:59:47,12.3
2022-12-11 02:09:47,12.3
2022-12-11 02:19:47,12.2
2022-12-11 02:29:47,11.9
2022-12-11 02:39:47,11.9
2022-12-11 02:49:47,12.1
2022-12-11 02:59:47,12.2
2022-12-11 03:09:47,12.2
2022-12-11 03:19:47,12.3
2022-12-11 03:29:47,12.3
2022-12-11 03:39:47,12.3
2022-12-11 03:49:47,12.2
2022-12-11 03:59:47,12.3
2022-12-11 04:09:47,12.2
2022-12-11 04:19:47,12.2
2022-12-11 04:29:47,12.3
2022-12-11 04:39:47,12.3
2022-12-11 04:49:47,11.7
2022-12-11 04:59:47,11.4
2022-12-11 05:09:47,11.4
2022-12-11 05:19:47,11.4
2022-12-11 05:29:47,11.4
2022-12-11 05:39:47,11.5
2022-12-11 05:49:47,11.5
2022-12-11 05:59:47,11.3
2022-12-11 06:09:47,11.4
2022-12-11 06:19:47,11.9
2022-12-11 06:29:47,12.1
2022-12-11 06:39:47,12.4
2022-12-11 06:49:47,12.6
2022-12-11 06:59:47,12.6
2022-12-11 07:09:47,12.7
2022-12-11 07:19:47,12.8
2022-12-11 07:29:47,12.8
2022-12-11 07:39:47,12.8
2022-12-11 07:49:47,12.8
2022-12-11 07:59:47,12.8
2022-12-11 08:09:47,12.8
2022-12-11 08:19:47,12.8
2022-12-11 08:29:47,12.8
2022-12-11 08:39:47,12.8
2022-12-11 08:49:47,12.8
2022-12-11 08:59:47,12.8
2022-12-11 09:09:47,12.7
2022-12-11 09:19:47,12.7
2022-12-11 09:29:47,12.7
2022-12-11 09:39:47,12.7
2022-12-11 09:49:47,12.7
2022-12-11 09:59:47,12.8
2022-12-11 10:09:47,12.8
2022-12-11 10:19:47,12.7
2022-12-11 10:29:47,12.7
2022-12-11 10:39:47,12.7
2022-12-11 10:49:47,12.8
2022-12-11 10:59:47,12.7
2022-12-11 11:09:47,12.7
2022-12-11 11:19:47,12.7
2022-12-11 11:29:47,12.7
2022-12-11 11:39:47,12.7
2022-12-11 11:49:47,12.7
2022-12-11 11:59:47,12.7
2022-12-11 12:09:47,12.7
2022-12-11 12:19:47,12.7
2022-12-11 12:29:47,12.7
2022-12-11 12:39:47,12.8
2022-12-11 12:49:47,12.7
2022-12-11 12:59:47,12.7
2022-12-11 13:09:47,12.7
2022-12-11 13:19:47,12.7
2022-12-11 13:29:47,12.7
2022-12-11 13:39:47,12.7
2022-12-11 13:49:47,12.8
2022-12-11 13:59:47,12.7
2022-12-11 14:09:47,12.7
2022-12-11 14:19:47,12.7
2022-12-11 14:29:47,12.7
2022-12-11 14:39:47,12.6
2022-12-11 14:49:47,12.6
2022-12-11 14:59:47,12.7
2022-12-11 15:09:47,12.7
2022-12-11 15:19:47,12.7
2022-12-11 15:29:47,12.7
2022-12-11 15:39:47,12.7
2022-12-11 15:49:47,12.7
2022-12-11 15:59:47,12.7
2022-12-11 16:09:47,12.8
2022-12-11 16:19:47,12.7
2022-12-11 16:29:47,12.8
2022-12-11 16:39:47,12.8
2022-12-11 16:49:47,12.8
2022-12-11 16:59:47,12.8
2022-12-11 17:09:47,12.8
2022-12-11 17:19:47,12.9
2022-12-11 17:29:47,12.8
2022-12-11 17:39:47,12.8
2022-12-11 17:49:47,12.8
2022-12-11 17:59:47,12.8
2022-12-11 18:09:47,12.9
2022-12-11 18:19:47,12.9
2022-12-11 18:29:47,12.9
2022-12-11 18:39:47,13.0
2022-12-11 18:49:47,12.9
2022-12-11 18:59:47,12.9
2022-12-11 19:09:47,12.9
2022-12-11 19:19:47,12.9
2022-12-11 19:29:47,13.0
2022-12-11 19:39:47,13.0
2022-12-11 19:49:47,13.0
2022-12-11 19:59:47,13.1
2022-12-11 20:09:47,13.0
2022-12-11 20:19:47,13.1
2022-12-11 20:29:47,13.1
2022-12-11 20:39:47,13.1
2022-12-11 20:49:47,13.1
2022-12-11 20:59:47,13.1
2022-12-11 21:09:47,13.1
2022-12-11 21:19:47,13.1
2022-12-11 21:29:47,13.1
2022-12-11 21:39:47,13.1
2022-12-11 21:49:47,13.2
2022-12-11 21:59:47,13.1
2022-12-11 22:09:47,13.2
2022-12-11 22:19:47,13.1
2022-12-11 22:29:47,13.1
2022-12-11 22:39:47,13.1
2022-12-11 22:49:47,13.0
2022-12-11 22:59:47,13.1
2022-12-11 23:09:47,12.6
2022-12-11 23:19:47,12.8
2022-12-11 23:29:47,12.2
2022-12-11 23:39:47,11.5
2022-12-11 23:49:47,11.5
2022-12-11 23:59:47,11.1
2022-12-12 00:09:47,11.0
2022-12-12 00:19:47,10.9
2022-12-12 00:29:47,10.5
2022-12-12 00:39:47,10.3
2022-12-12 00:49:47,10.1
2022-12-12 00:59:47,10.0
2022-12-12 01:09:47,9.7
2022-12-12 01:19:47,9.6
2022-12-12 01:29:47,9.6
2022-12-12 01:39:47,9.6
2022-12-12 01:49:47,9.6
2022-12-12 01:59:47,9.3
2022-12-12 02:09:47,9.1
2022-12-12 02:19:47,9.2
2022-12-12 02:29:47,9.2
2022-12-12 02:39:47,9.1
2022-12-12 02:49:47,9.1
2022-12-12 02:59:47,9.1
2022-12-12 03:09:47,8.9
2022-12-12 03:19:47,9.0
2022-12-12 03:29:47,8.9
2022-12-12 03:39:47,8.9
2022-12-12 03:49:47,8.9
2022-12-12 03:59:47,8.8
2022-12-12 04:09:47,8.8
2022-12-12 04:19:47,8.6
2022-12-12 04:29:47,8.7
2022-12-12 04:39:47,8.7
2022-12-12 04:49:47,8.6
2022-12-12 04:59:47,8.5
2022-12-12 05:09:47,8.4
2022-12-12 05:19:47,8.3
2022-12-12 05:29:47,8.3
2022-12-12 05:39:47,8.3
2022-12-12 05:49:47,8.6
2022-12-12 05:59:47,8.5
2022-12-12 06:09:47,8.6
2022-12-12 06:19:47,8.7
2022-12-12 06:29:47,9.5
2022-12-12 06:39:47,10.8
2022-12-12 06:49:47,11.8
2022-12-12 06:59:47,12.1
2022-12-12 07:09:47,12.3
2022-12-12 07:19:47,12.4
2022-12-12 07:29:47,12.6
2022-12-12 07:39:47,12.7
2022-12-12 07:49:47,12.6
2022-12-12 07:59:47,12.9
2022-12-12 08:09:47,13.0
2022-12-12 08:19:47,12.9
2022-12-12 08:29:47,13.0
2022-12-12 08:39:47,12.9
2022-12-12 08:49:47,13.0
2022-12-12 08:59:47,13.0
2022-12-12 09:09:47,13.1
2022-12-12 09:19:47,13.0
