------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.17
downloading device type, iphone
device, Betsy Mansfield’s iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 0492 4E00 0C55 03
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 9907
time diff [logger-smartphone](sec), 136
lat, 36.621401
long, -121.903977
accuracy (m), 6.1
------------------------------,--------------------
time,temp
2022-03-28 08:21:42,11.2
2022-03-28 08:31:42,11.2
2022-03-28 08:41:42,11.2
2022-03-28 08:51:42,11.1
2022-03-28 09:01:42,11.2
2022-03-28 09:11:42,11.2
2022-03-28 09:21:42,11.1
2022-03-28 09:31:42,11.2
2022-03-28 09:41:42,11.3
2022-03-28 09:51:42,11.2
2022-03-28 10:01:42,11.2
2022-03-28 10:11:42,11.2
2022-03-28 10:21:42,11.2
2022-03-28 10:31:42,11.2
2022-03-28 10:41:42,11.2
2022-03-28 10:51:42,11.1
2022-03-28 11:01:42,11.2
2022-03-28 11:11:42,11.2
2022-03-28 11:21:42,11.2
2022-03-28 11:31:42,11.1
2022-03-28 11:41:42,11.0
2022-03-28 11:51:42,11.0
2022-03-28 12:01:42,11.0
2022-03-28 12:11:42,11.0
2022-03-28 12:21:42,11.0
2022-03-28 12:31:42,11.0
2022-03-28 12:41:42,10.9
2022-03-28 12:51:42,10.9
2022-03-28 13:01:42,11.0
2022-03-28 13:11:42,10.9
2022-03-28 13:21:42,10.9
2022-03-28 13:31:42,10.9
2022-03-28 13:41:42,10.9
2022-03-28 13:51:42,10.9
2022-03-28 14:01:42,10.9
2022-03-28 14:11:42,10.9
2022-03-28 14:21:42,10.9
2022-03-28 14:31:42,10.9
2022-03-28 14:41:42,10.9
2022-03-28 14:51:42,10.9
2022-03-28 15:01:42,10.9
2022-03-28 15:11:42,10.9
2022-03-28 15:21:42,11.0
2022-03-28 15:31:42,11.0
2022-03-28 15:41:42,11.1
2022-03-28 15:51:42,11.2
2022-03-28 16:01:42,11.2
2022-03-28 16:11:42,11.2
2022-03-28 16:21:42,11.3
2022-03-28 16:31:42,11.2
2022-03-28 16:41:42,11.3
2022-03-28 16:51:42,11.4
2022-03-28 17:01:42,11.5
2022-03-28 17:11:42,11.5
2022-03-28 17:21:42,11.5
2022-03-28 17:31:42,11.5
2022-03-28 17:41:42,11.6
2022-03-28 17:51:42,11.8
2022-03-28 18:01:42,12.1
2022-03-28 18:11:42,12.6
2022-03-28 18:21:42,12.9
2022-03-28 18:31:42,13.4
2022-03-28 18:41:42,15.3
2022-03-28 18:51:42,15.3
2022-03-28 19:01:42,15.4
2022-03-28 19:11:42,15.9
2022-03-28 19:21:42,16.8
2022-03-28 19:31:42,17.5
2022-03-28 19:41:42,18.2
2022-03-28 19:51:42,18.9
2022-03-28 20:01:42,18.7
2022-03-28 20:11:42,19.4
2022-03-28 20:21:42,19.9
2022-03-28 20:31:42,19.5
2022-03-28 20:41:42,19.1
2022-03-28 20:51:42,19.2
2022-03-28 21:01:42,19.5
2022-03-28 21:11:42,20.8
2022-03-28 21:21:42,19.7
2022-03-28 21:31:42,19.1
2022-03-28 21:41:42,19.4
2022-03-28 21:51:42,23.6
2022-03-28 22:01:42,24.6
2022-03-28 22:11:42,26.3
2022-03-28 22:21:42,27.4
2022-03-28 22:31:42,28.2
2022-03-28 22:41:42,27.9
2022-03-28 22:51:42,27.2
2022-03-28 23:01:42,27.3
2022-03-28 23:11:42,26.7
2022-03-28 23:21:42,24.8
2022-03-28 23:31:42,24.2
2022-03-28 23:41:42,23.6
2022-03-28 23:51:42,23.3
2022-03-29 00:01:42,23.4
2022-03-29 00:11:42,22.4
2022-03-29 00:21:42,21.8
2022-03-29 00:31:42,21.7
2022-03-29 00:41:42,21.0
2022-03-29 00:51:42,20.4
2022-03-29 01:01:42,19.1
2022-03-29 01:11:42,16.5
2022-03-29 01:21:42,15.7
2022-03-29 01:31:42,13.8
2022-03-29 01:41:42,13.1
2022-03-29 01:51:42,12.6
2022-03-29 02:01:42,12.2
