------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T7.3
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 043D 6E00 9A5A 04
custom name, 
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 25106
time diff [logger-smartphone](sec), -19
lat, 36.621374
long, -121.903993
accuracy (m), 4.8
------------------------------,--------------------
time,temp
2023-08-05 19:28:00,15.4
2023-08-05 19:38:00,15.4
2023-08-05 19:48:00,15.4
2023-08-05 19:58:00,15.3
2023-08-05 20:08:00,15.2
2023-08-05 20:18:00,15.1
2023-08-05 20:28:00,15.1
2023-08-05 20:38:00,15.0
2023-08-05 20:48:00,15.0
2023-08-05 20:58:00,14.9
2023-08-05 21:08:00,14.9
2023-08-05 21:18:00,15.0
2023-08-05 21:28:00,14.9
2023-08-05 21:38:00,15.0
2023-08-05 21:48:00,14.9
2023-08-05 21:58:00,14.9
2023-08-05 22:08:00,15.0
2023-08-05 22:18:00,15.0
2023-08-05 22:28:00,15.1
2023-08-05 22:38:00,15.2
2023-08-05 22:48:00,15.2
2023-08-05 22:58:00,15.2
2023-08-05 23:08:00,15.2
2023-08-05 23:18:00,15.2
2023-08-05 23:28:00,15.2
2023-08-05 23:38:00,15.2
2023-08-05 23:48:00,15.1
2023-08-05 23:58:00,15.1
2023-08-06 00:08:00,15.0
2023-08-06 00:18:00,15.1
2023-08-06 00:28:00,14.9
2023-08-06 00:38:00,14.9
2023-08-06 00:48:00,14.8
2023-08-06 00:58:00,14.8
2023-08-06 01:08:00,15.0
2023-08-06 01:18:00,15.1
2023-08-06 01:28:00,15.1
2023-08-06 01:38:00,14.9
2023-08-06 01:48:00,15.0
2023-08-06 01:58:00,15.2
2023-08-06 02:08:00,15.0
2023-08-06 02:18:00,14.8
2023-08-06 02:28:00,14.6
2023-08-06 02:38:00,14.6
2023-08-06 02:48:00,14.4
2023-08-06 02:58:00,14.3
2023-08-06 03:08:00,14.2
2023-08-06 03:18:00,14.1
2023-08-06 03:28:00,14.1
2023-08-06 03:38:00,14.1
2023-08-06 03:48:00,14.0
2023-08-06 03:58:00,14.0
2023-08-06 04:08:00,13.9
2023-08-06 04:18:00,13.8
2023-08-06 04:28:00,13.7
2023-08-06 04:38:00,13.7
2023-08-06 04:48:00,13.7
2023-08-06 04:58:00,13.6
2023-08-06 05:08:00,13.7
2023-08-06 05:18:00,13.8
2023-08-06 05:28:00,13.8
2023-08-06 05:38:00,13.8
2023-08-06 05:48:00,13.7
2023-08-06 05:58:00,13.5
2023-08-06 06:08:00,13.5
2023-08-06 06:18:00,13.5
2023-08-06 06:28:00,13.5
2023-08-06 06:38:00,13.5
2023-08-06 06:48:00,13.5
2023-08-06 06:58:00,13.4
2023-08-06 07:08:00,13.4
2023-08-06 07:18:00,13.4
2023-08-06 07:28:00,13.3
2023-08-06 07:38:00,13.3
2023-08-06 07:48:00,13.3
2023-08-06 07:58:00,13.3
2023-08-06 08:08:00,13.2
2023-08-06 08:18:00,13.2
2023-08-06 08:28:00,13.2
2023-08-06 08:38:00,13.2
2023-08-06 08:48:00,13.2
2023-08-06 08:58:00,13.2
2023-08-06 09:08:00,13.1
2023-08-06 09:18:00,13.2
2023-08-06 09:28:00,13.2
2023-08-06 09:38:00,13.2
2023-08-06 09:48:00,13.2
2023-08-06 09:58:00,13.3
2023-08-06 10:08:00,13.3
2023-08-06 10:18:00,13.3
2023-08-06 10:28:00,13.3
2023-08-06 10:38:00,13.4
2023-08-06 10:48:00,13.4
2023-08-06 10:58:00,13.4
2023-08-06 11:08:00,13.4
2023-08-06 11:18:00,13.4
2023-08-06 11:28:00,13.4
2023-08-06 11:38:00,13.4
2023-08-06 11:48:00,13.4
2023-08-06 11:58:00,13.4
2023-08-06 12:08:00,13.4
2023-08-06 12:18:00,13.2
2023-08-06 12:28:00,13.3
2023-08-06 12:38:00,13.2
2023-08-06 12:48:00,12.9
2023-08-06 12:58:00,12.8
2023-08-06 13:08:00,12.7
2023-08-06 13:18:00,12.8
2023-08-06 13:28:00,12.8
2023-08-06 13:38:00,12.8
2023-08-06 13:48:00,12.8
2023-08-06 13:58:00,12.9
2023-08-06 14:08:00,13.1
2023-08-06 14:18:00,13.2
2023-08-06 14:28:00,13.4
2023-08-06 14:38:00,13.6
2023-08-06 14:48:00,13.8
2023-08-06 14:58:00,14.0
2023-08-06 15:08:00,14.3
2023-08-06 15:18:00,14.7
2023-08-06 15:28:00,15.3
2023-08-06 15:38:00,16.4
2023-08-06 15:48:00,17.3
2023-08-06 15:58:00,17.9
2023-08-06 16:08:00,18.3
2023-08-06 16:18:00,19.7
2023-08-06 16:28:00,19.0
2023-08-06 16:38:00,18.8
2023-08-06 16:48:00,19.4
2023-08-06 16:58:00,20.5
2023-08-06 17:08:00,21.6
2023-08-06 17:18:00,22.0
2023-08-06 17:28:00,22.4
2023-08-06 17:38:00,23.3
2023-08-06 17:48:00,23.6
2023-08-06 17:58:00,23.9
2023-08-06 18:08:00,24.8
2023-08-06 18:18:00,24.0
2023-08-06 18:28:00,20.8
2023-08-06 18:38:00,19.6
2023-08-06 18:48:00,17.8
2023-08-06 18:58:00,16.7
2023-08-06 19:08:00,16.2
2023-08-06 19:18:00,15.6
2023-08-06 19:28:00,15.5
2023-08-06 19:38:00,15.4
2023-08-06 19:48:00,15.3
2023-08-06 19:58:00,15.3
2023-08-06 20:08:00,15.1
2023-08-06 20:18:00,15.2
2023-08-06 20:28:00,15.1
2023-08-06 20:38:00,15.1
2023-08-06 20:48:00,15.1
2023-08-06 20:58:00,15.1
2023-08-06 21:08:00,15.1
2023-08-06 21:18:00,15.1
2023-08-06 21:28:00,15.0
2023-08-06 21:38:00,15.1
2023-08-06 21:48:00,15.0
2023-08-06 21:58:00,15.0
2023-08-06 22:08:00,15.0
2023-08-06 22:18:00,15.1
2023-08-06 22:28:00,15.1
2023-08-06 22:38:00,15.2
2023-08-06 22:48:00,15.2
2023-08-06 22:58:00,15.3
2023-08-06 23:08:00,15.3
2023-08-06 23:18:00,15.3
2023-08-06 23:28:00,15.3
2023-08-06 23:38:00,15.3
2023-08-06 23:48:00,15.3
2023-08-06 23:58:00,15.3
2023-08-07 00:08:00,15.3
2023-08-07 00:18:00,15.2
2023-08-07 00:28:00,15.2
2023-08-07 00:38:00,15.0
2023-08-07 00:48:00,14.9
2023-08-07 00:58:00,14.9
2023-08-07 01:08:00,14.8
2023-08-07 01:18:00,14.7
2023-08-07 01:28:00,14.6
2023-08-07 01:38:00,14.6
2023-08-07 01:48:00,14.5
2023-08-07 01:58:00,14.2
2023-08-07 02:08:00,14.1
2023-08-07 02:18:00,14.0
2023-08-07 02:28:00,13.8
2023-08-07 02:38:00,13.5
2023-08-07 02:48:00,13.3
2023-08-07 02:58:00,13.2
2023-08-07 03:08:00,13.0
2023-08-07 03:18:00,12.8
2023-08-07 03:28:00,12.7
2023-08-07 03:38:00,12.8
2023-08-07 03:48:00,12.5
2023-08-07 03:58:00,12.4
2023-08-07 04:08:00,12.4
2023-08-07 04:18:00,12.4
2023-08-07 04:28:00,12.4
2023-08-07 04:38:00,12.4
2023-08-07 04:48:00,12.3
2023-08-07 04:58:00,12.1
2023-08-07 05:08:00,12.0
2023-08-07 05:18:00,12.2
2023-08-07 05:28:00,12.1
2023-08-07 05:38:00,12.0
2023-08-07 05:48:00,12.1
2023-08-07 05:58:00,12.1
2023-08-07 06:08:00,11.9
2023-08-07 06:18:00,11.9
2023-08-07 06:28:00,11.9
2023-08-07 06:38:00,12.0
2023-08-07 06:48:00,12.0
2023-08-07 06:58:00,11.9
2023-08-07 07:08:00,11.9
2023-08-07 07:18:00,11.8
2023-08-07 07:28:00,11.8
2023-08-07 07:38:00,12.0
2023-08-07 07:48:00,12.1
2023-08-07 07:58:00,12.3
2023-08-07 08:08:00,12.4
2023-08-07 08:18:00,12.6
2023-08-07 08:28:00,12.7
2023-08-07 08:38:00,12.6
2023-08-07 08:48:00,12.7
2023-08-07 08:58:00,12.7
2023-08-07 09:08:00,12.7
2023-08-07 09:18:00,12.7
2023-08-07 09:28:00,12.8
2023-08-07 09:38:00,12.8
2023-08-07 09:48:00,12.9
2023-08-07 09:58:00,13.1
2023-08-07 10:08:00,13.1
2023-08-07 10:18:00,13.3
2023-08-07 10:28:00,13.2
2023-08-07 10:38:00,13.1
2023-08-07 10:48:00,13.1
2023-08-07 10:58:00,13.1
2023-08-07 11:08:00,13.0
2023-08-07 11:18:00,13.1
2023-08-07 11:28:00,13.1
2023-08-07 11:38:00,13.1
2023-08-07 11:48:00,13.2
2023-08-07 11:58:00,13.2
2023-08-07 12:08:00,13.1
2023-08-07 12:18:00,13.1
2023-08-07 12:28:00,13.2
2023-08-07 12:38:00,13.1
2023-08-07 12:48:00,13.1
2023-08-07 12:58:00,13.0
2023-08-07 13:08:00,13.0
2023-08-07 13:18:00,12.9
2023-08-07 13:28:00,12.9
2023-08-07 13:38:00,12.7
2023-08-07 13:48:00,12.7
2023-08-07 13:58:00,12.5
2023-08-07 14:08:00,12.4
2023-08-07 14:18:00,12.5
2023-08-07 14:28:00,12.5
2023-08-07 14:38:00,12.6
2023-08-07 14:48:00,12.7
2023-08-07 14:58:00,12.8
2023-08-07 15:08:00,13.4
2023-08-07 15:18:00,14.3
2023-08-07 15:28:00,15.0
2023-08-07 15:38:00,15.7
2023-08-07 15:48:00,16.6
2023-08-07 15:58:00,17.3
2023-08-07 16:08:00,18.1
2023-08-07 16:18:00,18.7
2023-08-07 16:28:00,19.4
2023-08-07 16:38:00,20.1
2023-08-07 16:48:00,20.8
2023-08-07 16:58:00,21.6
2023-08-07 17:08:00,22.3
2023-08-07 17:18:00,23.0
2023-08-07 17:28:00,23.8
2023-08-07 17:38:00,24.6
2023-08-07 17:48:00,25.4
2023-08-07 17:58:00,26.2
2023-08-07 18:08:00,25.8
2023-08-07 18:18:00,26.5
2023-08-07 18:28:00,23.7
2023-08-07 18:38:00,21.6
2023-08-07 18:48:00,20.8
2023-08-07 18:58:00,18.9
2023-08-07 19:08:00,17.2
2023-08-07 19:18:00,16.4
2023-08-07 19:28:00,15.7
2023-08-07 19:38:00,15.3
2023-08-07 19:48:00,15.0
2023-08-07 19:58:00,14.9
2023-08-07 20:08:00,14.7
2023-08-07 20:18:00,14.6
2023-08-07 20:28:00,14.6
2023-08-07 20:38:00,14.5
2023-08-07 20:48:00,14.4
2023-08-07 20:58:00,14.3
2023-08-07 21:08:00,14.2
2023-08-07 21:18:00,14.2
2023-08-07 21:28:00,14.1
2023-08-07 21:38:00,13.9
2023-08-07 21:48:00,14.0
2023-08-07 21:58:00,13.9
2023-08-07 22:08:00,13.8
2023-08-07 22:18:00,13.6
2023-08-07 22:28:00,13.9
2023-08-07 22:38:00,13.8
2023-08-07 22:48:00,13.8
2023-08-07 22:58:00,13.8
2023-08-07 23:08:00,13.6
2023-08-07 23:18:00,13.6
2023-08-07 23:28:00,13.5
2023-08-07 23:38:00,13.4
2023-08-07 23:48:00,13.3
2023-08-07 23:58:00,13.1
2023-08-08 00:08:00,13.1
2023-08-08 00:18:00,13.1
2023-08-08 00:28:00,13.0
2023-08-08 00:38:00,13.0
2023-08-08 00:48:00,13.0
2023-08-08 00:58:00,12.9
2023-08-08 01:08:00,12.9
2023-08-08 01:18:00,12.8
2023-08-08 01:28:00,12.8
2023-08-08 01:38:00,12.6
2023-08-08 01:48:00,12.5
2023-08-08 01:58:00,12.5
2023-08-08 02:08:00,12.5
2023-08-08 02:18:00,12.6
2023-08-08 02:28:00,12.7
2023-08-08 02:38:00,12.8
2023-08-08 02:48:00,12.9
2023-08-08 02:58:00,13.0
2023-08-08 03:08:00,13.1
2023-08-08 03:18:00,13.0
2023-08-08 03:28:00,13.1
2023-08-08 03:38:00,13.2
2023-08-08 03:48:00,13.2
2023-08-08 03:58:00,13.1
2023-08-08 04:08:00,13.2
2023-08-08 04:18:00,13.2
2023-08-08 04:28:00,13.1
